group,threshold,paco2_bin,count,weight,tn_q025,tn_q50,tn_q975,fp_q025,fp_q50,fp_q975,fn_q025,fn_q50,fn_q975,tp_q025,tp_q50,tp_q975
icu,45.0,17.0,153,0.002293715519309187,1.0,1.0,1.0,1.2440161519385242e-42,1.0415202949063355e-28,2.1779844546881236e-17,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,18.0,183,0.002743463660350204,0.9999999999999998,1.0,1.0,1.1438847280341424e-39,8.865092362082323e-27,2.6302137357558224e-16,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,19.0,196,0.002938354521467978,0.9999999999999971,1.0,1.0,8.151404488511984e-37,6.209475367131081e-25,2.910884372932727e-15,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,20.0,291,0.004362556968097865,0.9999999999999705,1.0,1.0,4.415564367217631e-34,3.6568695735309145e-23,2.952512103442571e-14,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,21.0,341,0.005112137203166227,0.9999999999997256,1.0,1.0,1.5899126654983863e-31,1.8421969776775175e-21,2.7449257038254034e-13,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,22.0,452,0.0067762053250179895,0.9999999999975818,1.0,1.0,4.382533301623174e-29,8.591517349114561e-20,2.4182205668684657e-12,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,23.0,527,0.007900575677620533,0.99999999997756,1.0,1.0,1.0392111224992514e-26,3.0987314403787667e-18,2.244005918955807e-11,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,24.0,695,0.010419165267450228,0.9999999998358385,0.9999999999999999,1.0,1.994402868689261e-24,9.799342940460016e-17,1.6416153085500598e-10,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,25.0,778,0.011663468457663709,0.999999998968671,0.9999999999999973,1.0,2.984117241780018e-22,2.697112788471428e-15,1.0313290878181774e-09,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,26.0,994,0.01490165507315903,0.9999999941222222,0.9999999999999375,1.0,2.937541733689647e-20,6.25380617361646e-14,5.877777827395605e-09,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,27.0,1088,0.01631086591508755,0.9999999653005512,0.9999999999987511,1.0,2.6233036225681106e-18,1.2489001424915715e-12,3.469944874988855e-08,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,28.0,1383,0.020733389301990885,0.9999998211962278,0.9999999999793834,0.9999999999999998,2.1848547994030815e-16,2.0616659827471262e-11,1.788037722823096e-07,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,29.0,1413,0.0211831374430319,0.9999991103345801,0.9999999997111584,0.9999999999999875,1.2477579512193301e-14,2.8884168293717287e-10,8.896654199209639e-07,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,30.0,1772,0.02656512353082274,0.9999960391767716,0.9999999964212765,0.9999999999995028,4.971942629527473e-13,3.5787234955107304e-09,3.960823228398126e-06,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,31.0,1771,0.02655013192612137,0.999986536312314,0.9999999637391032,0.9999999999835737,1.6426251709840185e-11,3.626089682315778e-08,1.3463687686027155e-05,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,32.0,2358,0.03535020388582394,0.9999484170745793,0.9999996790151136,0.9999999995737021,4.26297914359232e-10,3.2098488651574396e-07,5.158292542070925e-05,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,33.0,2227,0.03338630366994483,0.9998297780611597,0.9999976190214579,0.9999999918848587,8.115141318262046e-09,2.3809785421202753e-06,0.0001702219388402837,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,34.0,2769,0.04151175341808587,0.9994939907083119,0.9999849662199707,0.9999998647641196,1.3523588033672564e-07,1.503378002930328e-05,0.0005060092916881505,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,35.0,2623,0.03932297913168625,0.9985867246831478,0.9999175163843881,0.9999982962187868,1.703781213237896e-06,8.248361561184448e-05,0.0014132753168522077,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,36.0,3011,0.04513972175581674,0.9963050004572148,0.9996170040869425,0.9999834390407922,1.6560959207770674e-05,0.0003829959130575488,0.0036949995427851445,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,37.0,2722,0.04080714799712161,0.9912028118210655,0.9984605598374607,0.9998760705571325,0.00012392944286758394,0.0015394401625392702,0.00879718817893445,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,38.0,2996,0.04491484768529624,0.9799526307750221,0.9948442241745439,0.9992881059502744,0.0007118940497256492,0.005155775825456194,0.020047369224977865,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,39.0,2630,0.039427920364595824,0.9584648642425095,0.9848971768757582,0.9966159421576769,0.0033840578423230683,0.015102823124241875,0.04153513575749047,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,40.0,2768,0.041496761813384506,0.9177059406885743,0.9609477815370044,0.9876421344752357,0.01235786552476426,0.03905221846299556,0.08229405931142578,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,41.0,2367,0.035485128328136245,0.8481468035135636,0.9144808020149755,0.9626498322356399,0.03735016776436,0.08551919798502444,0.15185319648643625,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,42.0,2452,0.03675941472775246,0.7363932060829385,0.834006226863979,0.9081317305696602,0.09186826943033975,0.16599377313602098,0.2636067939170615,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,43.0,1983,0.029728352122811226,0.5851947775168477,0.714941374143121,0.828158017929857,0.17184198207014295,0.28505862585687897,0.4148052224831523,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,44.0,2005,0.030058167426241306,0.41154536505433514,0.5637558551071944,0.7066214797184199,0.29337852028158,0.4362441448928056,0.5884546349456647,0.0,0.0,0.0,0.0,0.0,0.0
icu,45.0,45.0,1710,0.02563564403933797,0.0,0.0,0.0,0.0,0.0,0.0,0.2472078484131962,0.4010875235648304,0.5826205408562667,0.41737945914373314,0.5989124764351696,0.7527921515868038
icu,45.0,46.0,1625,0.024361357639721755,0.0,0.0,0.0,0.0,0.0,0.0,0.12623177179457268,0.25823544788360625,0.45219233710664086,0.5478076628933591,0.7417645521163938,0.8737682282054273
icu,45.0,47.0,1346,0.0201786999280403,0.0,0.0,0.0,0.0,0.0,0.0,0.05391698240754894,0.14648532168207773,0.33323419755529204,0.666765802444708,0.8535146783179223,0.9460830175924511
icu,45.0,48.0,1360,0.02038858239385944,0.0,0.0,0.0,0.0,0.0,0.0,0.018976455564161082,0.0722215843161152,0.2307873577276483,0.7692126422723518,0.9277784156838849,0.981023544435839
icu,45.0,49.0,1032,0.015471336051810987,0.0,0.0,0.0,0.0,0.0,0.0,0.005107793174729827,0.03201201971526063,0.14544867592571756,0.8545513240742824,0.9679879802847393,0.9948922068252701
icu,45.0,50.0,1069,0.016026025425761575,0.0,0.0,0.0,0.0,0.0,0.0,0.0012104791517329823,0.012265116224432937,0.08793574626861883,0.9120642537313811,0.9877348837755671,0.998789520848267
icu,45.0,51.0,789,0.011828376109378747,0.0,0.0,0.0,0.0,0.0,0.0,0.0002245700658655897,0.003986598098638328,0.0507164015555836,0.9492835984444163,0.9960134019013617,0.9997754299341344
icu,45.0,52.0,796,0.011933317342288318,0.0,0.0,0.0,0.0,0.0,0.0,3.2183418695208577e-05,0.0011069977681980037,0.02651825683324969,0.9734817431667503,0.998893002231802,0.9999678165813047
icu,45.0,53.0,666,0.009984408731110578,0.0,0.0,0.0,0.0,0.0,0.0,3.4841261748713717e-06,0.0002671100574827556,0.012873647842200233,0.9871263521577998,0.9997328899425173,0.9999965158738251
icu,45.0,54.0,653,0.009789517869992805,0.0,0.0,0.0,0.0,0.0,0.0,3.064867098029334e-07,5.541714305307144e-05,0.005552838507325705,0.9944471614926743,0.9999445828569469,0.9999996935132902
icu,45.0,55.0,527,0.007900575677620533,0.0,0.0,0.0,0.0,0.0,0.0,2.1338224895361968e-08,9.534394151688996e-06,0.0023004526555611914,0.9976995473444388,0.9999904656058483,0.9999999786617751
icu,45.0,56.0,550,0.008245382585751979,0.0,0.0,0.0,0.0,0.0,0.0,1.1723011422715146e-09,1.4405849055876274e-06,0.0008568019343985679,0.9991431980656015,0.9999985594150944,0.9999999988276989
icu,45.0,57.0,425,0.006371431998081075,0.0,0.0,0.0,0.0,0.0,0.0,5.089544896641485e-11,1.8810558999327043e-07,0.00030249155746304155,0.9996975084425369,0.99999981189441,0.9999999999491046
icu,45.0,58.0,454,0.006806188534420724,0.0,0.0,0.0,0.0,0.0,0.0,1.6740636654688501e-12,2.0970152225796568e-08,9.669877496090158e-05,0.9999033012250391,0.9999999790298477,0.9999999999983259
icu,45.0,59.0,369,0.00553190213480451,0.0,0.0,0.0,0.0,0.0,0.0,4.3048897779840445e-14,1.95623750531837e-09,2.8219843526922044e-05,0.999971780156473,0.9999999980437625,0.9999999999999569
icu,45.0,60.0,397,0.005951667066442792,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.5828410804274995e-10,7.494238018976306e-06,0.9999925057619811,0.999999999841716,0.9999999999999991
icu,45.0,61.0,386,0.005786759414727753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026301266193741e-11,1.8398545675202269e-06,0.9999981601454325,0.999999999989737,1.0
icu,45.0,62.0,354,0.005307028064284001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92526028242446e-13,4.166332787908232e-07,0.9999995833667212,0.9999999999994075,1.0
icu,45.0,63.0,287,0.0043025905492923965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.019806626980426e-14,8.603171005594481e-08,0.9999999139682899,0.9999999999999698,1.0
icu,45.0,64.0,305,0.004572439433917007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,1.6282468853767686e-08,0.9999999837175312,0.9999999999999987,1.0
icu,45.0,65.0,249,0.0037329095706404416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8238140326042247e-09,0.9999999971761859,1.0,1.0
icu,45.0,66.0,254,0.0038078675941472773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.486595928110387e-10,0.9999999995513404,1.0,1.0
icu,45.0,67.0,239,0.003582993523626769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.529581875192004e-11,0.9999999999347042,1.0,1.0
icu,45.0,68.0,266,0.003987766850563684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.70316596568438e-12,0.9999999999912969,1.0,1.0
icu,45.0,69.0,224,0.0033581194531062605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619227719388313e-12,0.9999999999989381,1.0,1.0
icu,45.0,70.0,207,0.0031032621731830177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850243009092669e-13,0.9999999999998815,1.0,1.0
icu,45.0,71.0,198,0.002968337730870712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2104206525975666e-14,0.9999999999999879,1.0,1.0
icu,45.0,72.0,193,0.0028933797073638764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.121325254871398e-15,0.9999999999999989,1.0,1.0
icu,45.0,73.0,195,0.0029233629167666106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.9999999999999999,1.0,1.0
icu,45.0,74.0,181,0.0027134804509474694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,75.0,176,0.002638522427440633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,76.0,172,0.0025785560086351643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,77.0,154,0.002308707124010554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,78.0,146,0.0021887742863996164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,79.0,129,0.0019339170064763733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,80.0,147,0.0022037658911009833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,81.0,114,0.0017090429359558647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,82.0,117,0.0017540177500599665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,83.0,121,0.0018139841688654353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,84.0,120,0.001798992564164068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,85.0,125,0.0018739505876709042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,86.0,108,0.0016190933077476614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,87.0,101,0.0015141520748380907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,88.0,99,0.001484168865435356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,89.0,85,0.001274286399616215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,90.0,90,0.001349244423123051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,91.0,76,0.0011393619573039097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,92.0,85,0.001274286399616215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,93.0,78,0.0011693451667066444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,94.0,61,0.0009144878867834013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,95.0,78,0.0011693451667066444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,96.0,61,0.0009144878867834013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,97.0,60,0.000899496282082034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,98.0,50,0.0007495802350683617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,99.0,54,0.0008095466538738307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,100.0,56,0.0008395298632765651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,101.0,31,0.0004647397457423843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,102.0,38,0.0005696809786519549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,103.0,43,0.0006446390021587911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,104.0,39,0.0005846725833533222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,105.0,34,0.000509714559846486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,106.0,35,0.0005247061645478532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,107.0,22,0.00032981530343007914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,108.0,26,0.0003897817222355481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,109.0,25,0.00037479011753418086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,110.0,31,0.0004647397457423843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,111.0,22,0.00032981530343007914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,112.0,22,0.00032981530343007914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,113.0,23,0.00034480690813144636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,114.0,24,0.00035979851283281364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,115.0,25,0.00037479011753418086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,116.0,26,0.0003897817222355481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,117.0,18,0.0002698488846246102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,118.0,24,0.00035979851283281364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,119.0,21,0.0003148236987287119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,120.0,21,0.0003148236987287119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,121.0,23,0.00034480690813144636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,122.0,9,0.0001349244423123051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,123.0,17,0.000254857279923243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,124.0,19,0.00028484048932597743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,125.0,21,0.0003148236987287119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,126.0,8,0.00011993283761093787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,127.0,15,0.0002248740705205085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,128.0,9,0.0001349244423123051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,129.0,20,0.0002998320940273447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,130.0,21,0.0003148236987287119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,131.0,12,0.00017989925641640682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,132.0,14,0.00020988246581914128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,133.0,13,0.00019489086111777404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,134.0,8,0.00011993283761093787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,135.0,20,0.0002998320940273447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,136.0,12,0.00017989925641640682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,137.0,10,0.00014991604701367235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,138.0,12,0.00017989925641640682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,139.0,12,0.00017989925641640682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,140.0,10,0.00014991604701367235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,141.0,8,0.00011993283761093787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,142.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,143.0,11,0.00016490765171503957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,144.0,10,0.00014991604701367235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,145.0,8,0.00011993283761093787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,146.0,11,0.00016490765171503957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,147.0,11,0.00016490765171503957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,148.0,6,8.994962820820341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,149.0,7,0.00010494123290957064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,150.0,5,7.495802350683618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,151.0,9,0.0001349244423123051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,152.0,10,0.00014991604701367235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,153.0,13,0.00019489086111777404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,154.0,11,0.00016490765171503957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,155.0,12,0.00017989925641640682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,156.0,5,7.495802350683618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,157.0,5,7.495802350683618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,158.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,159.0,3,4.4974814104101705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,160.0,12,0.00017989925641640682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,161.0,10,0.00014991604701367235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,162.0,7,0.00010494123290957064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,163.0,7,0.00010494123290957064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,164.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,165.0,6,8.994962820820341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,166.0,13,0.00019489086111777404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,167.0,7,0.00010494123290957064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,168.0,6,8.994962820820341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,169.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,170.0,7,0.00010494123290957064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,171.0,5,7.495802350683618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,172.0,5,7.495802350683618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,173.0,8,0.00011993283761093787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,174.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,175.0,6,8.994962820820341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,176.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,177.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,178.0,11,0.00016490765171503957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,179.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,180.0,8,0.00011993283761093787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,181.0,3,4.4974814104101705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,182.0,3,4.4974814104101705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,183.0,3,4.4974814104101705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,184.0,3,4.4974814104101705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,185.0,5,7.495802350683618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,186.0,2,2.998320940273447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,187.0,8,0.00011993283761093787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,188.0,4,5.996641880546894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
icu,45.0,189.0,2,2.998320940273447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
